question_id,type,mean_score
0,testing,23.57578125
1,testing,26.92318359375
2,testing,22.26152060688406
3,testing,22.076385498046875
4,testing,20.862798394097222
5,testing,13.572531710849718
6,testing,21.699123475609756
7,testing,25.512026579483695
8,testing,15.256969012636127
9,testing,22.612000512295083
10,testing,26.259805895618555
11,testing,25.095503198818896
12,testing,19.447599085365855
13,testing,27.287477022058823
14,testing,25.18307605421687
15,testing,20.95288745777027
16,testing,25.143351236979168
17,testing,22.285855263157895
18,testing,23.94345703125
19,testing,25.79594494047619
20,testing,24.50323016826923
21,testing,17.933285103992475
22,testing,28.121356355042018
23,testing,21.907627203525642
24,testing,24.258563701923077
25,testing,24.93953804347826
26,testing,22.937523531626507
27,testing,22.679758522727273
28,testing,27.051813616071428
29,testing,25.71400369623656
30,testing,20.4063915307971
31,testing,27.331669560185187
32,testing,26.170694040697676
33,testing,21.563553155637255
34,testing,21.233430470135197
35,testing,8.099200206398349
36,testing,18.530211629746834
37,testing,16.800656960227272
38,testing,26.486879254331683
39,testing,23.21357548701299
40,testing,27.753485576923076
41,testing,21.548095703125
42,testing,22.704635416666665
43,testing,19.38922735091743
44,testing,14.344871224363336
45,testing,22.713978794642856
46,testing,24.197925121753247
47,testing,4.611237265263615
48,testing,21.477097602739725
49,testing,21.005418346774192
50,testing,25.59125
51,testing,22.83089093464177
52,testing,24.093790316800458
53,testing,20.964472137721238
54,testing,23.209139384920636
55,testing,18.422956268245752
56,testing,6.926588489163306
57,testing,23.21896701388889
58,testing,26.283734809027777
59,testing,17.855898873681763
60,testing,21.985016324626866
61,testing,24.23849826388889
62,testing,15.487414883268482
63,testing,23.45297080592105
64,testing,26.431327030576508
65,testing,26.64207474226804
66,testing,25.22103478773585
67,testing,15.530480587121213
68,testing,23.374135257633586
69,testing,24.15221133474576
70,testing,15.7529334006654
71,testing,19.082345545977013
72,testing,25.019270833333334
73,testing,15.901778796487603
74,testing,17.08516972493366
75,testing,23.73771306818182
76,testing,18.32876780063291
77,testing,18.031821646341463
78,testing,24.71661261792453
79,testing,18.570882333509513
80,testing,16.723243667140153
81,testing,27.77775421142578
82,testing,21.818319515306122
83,testing,27.83420138888889
84,testing,22.709254807692307
85,testing,16.912322504691108
86,testing,13.558316554706057
87,testing,22.947698419744317
88,testing,30.52149174528302
