question_id,type,mean_score
0,testing,22727.11534090909
1,testing,19290.705
2,testing,18329.229166666668
3,testing,20652.44375
4,testing,17149.297916666666
5,testing,13765.901685393259
6,testing,19938.774390243903
7,testing,19267.983695652172
8,testing,14791.211931818181
9,testing,21768.975409836065
10,testing,18972.190721649484
11,testing,18551.634842519685
12,testing,20423.45731707317
13,testing,19843.429411764704
14,testing,20440.331325301206
15,testing,21088.47972972973
16,testing,19409.946428571428
17,testing,19495.563157894736
18,testing,19553.105
19,testing,19794.708333333332
20,testing,19733.985576923078
21,testing,16425.463210702343
22,testing,18750.23949579832
23,testing,17948.06169871795
24,testing,22718.91045673077
25,testing,18127.953804347828
26,testing,19336.13855421687
27,testing,22319.842613636363
28,testing,18677.47142857143
29,testing,18840.586021505376
30,testing,20511.123188405796
31,testing,22485.469328703704
32,testing,19940.133720930233
33,testing,19275.12254901961
34,testing,17988.266843971633
35,testing,14552.752321981425
36,testing,18075.706487341773
37,testing,14166.691663707386
38,testing,20235.23267326733
39,testing,20566.071428571428
40,testing,21355.86923076923
41,testing,20011.85119047619
42,testing,19957.38
43,testing,18593.30733944954
44,testing,13362.02799377916
45,testing,21147.935714285715
46,testing,20142.175324675325
47,testing,13489.410823170732
48,testing,21208.157534246577
49,testing,19213.575268817203
50,testing,20169.86
51,testing,20208.823170731706
52,testing,18681.967889908257
53,testing,18387.101769911504
54,testing,22151.674603174604
55,testing,13631.253358877388
56,testing,14100.58554547491
57,testing,21249.381944444445
58,testing,23793.944444444445
59,testing,16132.606282955956
60,testing,21361.246268656716
61,testing,22315.987847222223
62,testing,15665.73346303502
63,testing,20890.572368421053
64,testing,13464.938038793103
65,testing,19459.118556701033
66,testing,23299.76120283019
67,testing,14130.809745179064
68,testing,19058.027671755724
69,testing,22206.43220338983
70,testing,15719.770912547528
71,testing,19163.01724137931
72,testing,22165.925
73,testing,14141.917183195592
74,testing,12538.190295678545
75,testing,22871.40625
76,testing,13669.199012724157
77,testing,18896.823170731706
78,testing,23189.874410377357
79,testing,13622.25863008721
80,testing,13763.641666666666
81,testing,20740.44375
82,testing,19122.10714285714
83,testing,19933.672839506173
84,testing,21985.03846153846
85,testing,15194.753653651847
86,testing,16071.753757793944
87,testing,22885.369886363635
88,testing,13048.617924528302
89,testing,10012.941602653631
90,testing,22230.29661016949
91,testing,17636.986191860466
92,testing,19738.871134020617
93,testing,21730.917910447763
94,testing,19866.65053763441
95,testing,16993.511284722223
96,testing,22283.927419354837
97,testing,21627.258333333335
98,testing,13830.33181299886
99,testing,22059.23015873016
100,testing,18215.84375
101,testing,19653.260638297874
102,testing,22810.416852678572
103,testing,21369.237704918032
104,testing,12207.646543322435
105,testing,20484.133720930233
106,testing,18411.953781512606
107,testing,18833.454022988506
108,testing,22582.838983050846
109,testing,20006.525316455696
110,testing,19169.61574074074
111,testing,21530.425675675677
112,testing,18434.110619469026
113,testing,14025.304480651732
114,testing,22491.712823275862
115,testing,18829.344036697246
116,testing,15952.789772727272
117,testing,22400.128837719298
118,testing,20834.023076923077
119,testing,19313.25568181818
120,testing,20406.842465753423
121,testing,19100.882716049382
122,testing,18579.7975
123,testing,21235.707142857143
124,testing,19001.35714285714
125,testing,19815.46195652174
126,testing,21784.466101694914
127,testing,14161.099826388889
128,testing,15891.858606557376
129,testing,21782.715277777777
130,testing,19726.636842105265
131,testing,19461.641414141413
132,testing,22954.024431818183
133,testing,19312.047297297297
134,testing,14587.24278215223
135,testing,21319.711267605635
136,testing,17239.01360103627
137,testing,14071.190687361419
138,testing,21110.45
139,testing,17854.86044520548
140,testing,18168.233848314605
141,testing,20799.598591549297
142,testing,13595.015435855263
143,testing,20786.99342105263
144,testing,22474.191666666666
145,testing,19032.63775510204
146,testing,14336.294950738917
147,testing,23158.478183962263
148,testing,19418.940217391304
149,testing,19387.649532710282
150,testing,20500.725609756097
151,testing,21782.19558189655
152,testing,19029.005747126437
153,testing,20573.672839506173
154,testing,13224.762339055795
155,testing,18707.863636363636
156,testing,22107.41129032258
157,testing,23390.822916666668
158,testing,18655.046218487394
159,testing,21441.485074626864
160,testing,13358.296875
161,testing,12958.390828199863
162,testing,21224.81506849315
163,testing,19664.982352941177
164,testing,13503.13197292138
165,testing,20628.70253164557
166,testing,18409.801573426572
167,testing,13467.388704318937
168,testing,21857.071428571428
169,testing,18406.358407079646
170,testing,18687.84513274336
171,testing,22990.62912735849
172,testing,19822.89880952381
173,testing,20423.3
174,testing,22606.98828125
175,testing,16587.81008287293
176,testing,14897.860236220473
177,testing,20925.02027027027
178,testing,20148.52666666667
179,testing,15025.748709122203
180,testing,20887.35185185185
181,testing,19837.722826086956
182,testing,13126.851909184727
183,testing,22051.992307692308
184,testing,19708.409574468085
185,testing,17692.66866438356
186,testing,22063.5546875
