question_id,type,mean_score
0,testing,204.2153409090909
1,testing,69.92296875
2,testing,109.42436594202898
3,testing,216.8205078125
4,testing,147.1734375
5,testing,-49.20655394136236
6,testing,196.18368902439025
7,testing,110.43138586956522
8,testing,57.80691287878788
9,testing,150.89754098360655
10,testing,214.20022551546393
11,testing,122.47933070866142
12,testing,129.7831554878049
13,testing,103.0543887867647
14,testing,134.82831325301206
15,testing,222.91089527027026
16,testing,119.30208333333333
17,testing,156.69210526315788
18,testing,115.056875
19,testing,68.65401785714286
20,testing,89.37913161057692
21,testing,133.50041806020067
22,testing,63.49146533613445
23,testing,77.38699419070512
24,testing,146.93209134615384
25,testing,40.34884510869565
26,testing,92.03313253012048
27,testing,291.3017045454545
28,testing,56.76577380952381
29,testing,98.39499327956989
30,testing,191.07789855072463
31,testing,231.35821759259258
32,testing,158.66642441860466
33,testing,190.17279411764707
34,testing,38.25975177304964
35,testing,20.01732214267286
36,testing,177.52165743670886
37,testing,7.433664772727273
38,testing,241.06466584158414
39,testing,102.38342126623377
40,testing,185.87019230769232
41,testing,123.87053571428571
42,testing,252.65666666666667
43,testing,82.05174885321101
44,testing,61.874076594090205
45,testing,197.08214285714286
46,testing,113.2790907822646
47,testing,51.72344144238856
48,testing,220.57448630136986
49,testing,71.8763440860215
50,testing,184.73083333333332
51,testing,230.6200457317073
52,testing,45.27178899082569
53,testing,93.28429203539822
54,testing,222.19146825396825
55,testing,18.708978154856688
56,testing,72.5242208938872
57,testing,215.60525173611111
58,testing,144.90416666666667
59,testing,90.66621917648884
60,testing,140.5116604477612
61,testing,196.06655092592592
62,testing,-13.079401750972762
63,testing,132.47944078947367
64,testing,-17.599272629310345
65,testing,177.91446520618555
66,testing,254.24233490566039
67,testing,58.33184831267218
68,testing,90.38627146946565
69,testing,226.34499966896186
70,testing,68.02949738593156
71,testing,72.16810344827586
72,testing,203.71380208333332
73,testing,52.07306732093664
74,testing,-72.9555889878696
75,testing,253.83125
76,testing,20.331608897020043
77,testing,165.9767530487805
78,testing,260.54658018867923
79,testing,17.47515236852537
80,testing,-34.72002840909091
81,testing,93.99296875
82,testing,162.61798469387756
83,testing,149.45138888888889
84,testing,229.74667217548077
85,testing,219.53888207274827
86,testing,91.43302776128266
87,testing,228.4653409090909
88,testing,8.243322523584906
89,testing,-128.53907286574722
90,testing,234.7897245762712
91,testing,-15.439498546511627
92,testing,179.59987113402062
93,testing,225.40018656716418
94,testing,196.33702956989248
95,testing,113.46614583333333
96,testing,183.70589717741936
97,testing,138.37760416666666
98,testing,31.847215293614596
99,testing,252.69642857142858
100,testing,68.12702287946429
101,testing,184.05011635638297
102,testing,250.37151227678572
103,testing,235.15701844262296
104,testing,83.25454091737927
105,testing,186.90406976744185
106,testing,115.67003676470588
107,testing,103.00624102011494
108,testing,199.4322033898305
109,testing,123.8006329113924
110,testing,92.83969907407408
111,testing,170.22297297297297
112,testing,113.97027101769912
113,testing,79.87637633655804
114,testing,250.08351293103448
115,testing,-0.22337299311926606
116,testing,128.9515523538961
117,testing,234.28234649122808
118,testing,159.89927884615383
119,testing,193.7869318181818
120,testing,247.88484589041096
121,testing,-28.753858024691358
122,testing,73.51770833333333
123,testing,128.70803571428573
124,testing,53.09409340659341
125,testing,258.84035326086956
126,testing,256.1991525423729
127,testing,56.823046875
128,testing,-5.529985271516393
129,testing,255.47667100694446
130,testing,203.7512335526316
131,testing,142.89583333333334
132,testing,264.0880681818182
133,testing,36.88872466216216
134,testing,6.022652533423557
135,testing,199.84771126760563
136,testing,93.87230812823834
137,testing,-4.134261103797117
138,testing,142.6125
139,testing,48.48576626712329
