question_id,type,mean_score
0,testing,-8.897478070175438
1,testing,-10.09796262254902
2,testing,-10.675948660714285
3,testing,-9.529963795731707
4,testing,-9.465959821428571
5,testing,-7.612405899859944
6,testing,-8.230933779761905
7,testing,-9.66580784574468
8,testing,-8.978256777108435
9,testing,-8.457217261904763
10,testing,-9.741871843434344
11,testing,-10.174479166666666
12,testing,-9.332868303571429
13,testing,-9.674568965517242
14,testing,-9.254595588235293
15,testing,-9.425729851973685
16,testing,-9.786518895348838
17,testing,-9.31652706185567
18,testing,-9.714384191176471
19,testing,-9.464207848837209
20,testing,-9.827903891509434
21,testing,-9.60750622923588
22,testing,-10.505358987603305
23,testing,-9.742385284810126
24,testing,-8.389539930555555
25,testing,-10.416294642857142
26,testing,-9.086948529411766
27,testing,-8.365611293859649
28,testing,-10.122444509345794
29,testing,-9.050493421052632
30,testing,-8.968915052816902
31,testing,-9.248883928571429
32,testing,-8.788796164772727
33,testing,-9.828049879807692
34,testing,-10.333041958041958
35,testing,-8.308436856333676
36,testing,-10.283984375
37,testing,-8.08512443438914
38,testing,-10.428625606796116
39,testing,-9.152294303797468
40,testing,-9.602845149253731
41,testing,-9.121911337209303
42,testing,-8.968141233766234
43,testing,-9.831996058558559
44,testing,-8.341569767441861
45,testing,-9.125
46,testing,-9.397151898734178
47,testing,-8.309817117968095
48,testing,-10.1040625
49,testing,-9.407565789473685
50,testing,-8.890219155844155
51,testing,-9.908017113095237
52,testing,-9.57101632882883
53,testing,-9.305366847826088
54,testing,-9.935096153846153
55,testing,-8.339240882663848
56,testing,-8.712656529516995
57,testing,-9.997677364864865
58,testing,-8.761303191489361
59,testing,-9.515952932098765
60,testing,-9.78023097826087
61,testing,-9.142857142857142
62,testing,-8.6316361003861
63,testing,-10.049679487179487
64,testing,-8.23016826923077
65,testing,-9.076073232323232
66,testing,-9.42215909090909
67,testing,-8.398159246575343
68,testing,-10.167689732142858
69,testing,-9.725537909836065
70,testing,-9.182399764150944
71,testing,-8.513254915730338
72,testing,-9.926285282258064
73,testing,-8.378531678082192
74,testing,-6.681585919757759
75,testing,-9.592790570175438
76,testing,-8.348230698529411
77,testing,-8.244326636904763
78,testing,-9.344886363636364
79,testing,-8.330098684210526
80,testing,-7.029161159365559
81,testing,-9.90548780487805
82,testing,-8.94984375
83,testing,-9.059676204819278
84,testing,-10.033115671641792
85,testing,-9.329247485632184
86,testing,-9.886524822695035
87,testing,-9.672834429824562
88,testing,-8.043425942181647
89,testing,-6.547393798828125
90,testing,-9.288806352459016
91,testing,-10.581312859195402
92,testing,-9.923453282828282
93,testing,-9.867866847826088
94,testing,-9.675657894736842
95,testing,-8.953981164383562
96,testing,-10.090087890625
97,testing,-9.184727822580646
98,testing,-8.559762514220706
99,testing,-10.026682692307693
100,testing,-8.846114309210526
101,testing,-9.226725260416666
102,testing,-9.444369612068966
103,testing,-9.569816468253968
104,testing,-7.302573897795591
105,testing,-9.872691761363637
106,testing,-9.963132747933884
107,testing,-8.169768258426966
108,testing,-9.78547643442623
109,testing,-9.474729938271604
110,testing,-9.921519886363637
111,testing,-10.200760690789474
112,testing,-9.222758152173913
113,testing,-8.35864456300813
114,testing,-9.727604166666667
115,testing,-10.192497184684685
116,testing,-8.17763421474359
117,testing,-9.645656779661017
118,testing,-9.361473880597014
119,testing,-9.21857638888889
120,testing,-9.286875
121,testing,-8.282567771084338
122,testing,-10.855674342105264
123,testing,-9.871202256944445
124,testing,-9.783014112903226
125,testing,-9.556515957446809
126,testing,-9.824923155737705
127,testing,-8.390279696132596
128,testing,-8.39989837398374
129,testing,-10.353673986486486
130,testing,-9.691849226804123
131,testing,-9.73073948019802
132,testing,-9.684895833333334
133,testing,-8.595703125
134,testing,-8.543643651832461
135,testing,-9.96810787671233
136,testing,-9.829046474358975
137,testing,-8.16658786900369
138,testing,-9.660481770833334
139,testing,-9.563661317567568
140,testing,-11.164149305555556
141,testing,-9.011665239726028
142,testing,-8.311353511530399
143,testing,-9.489983974358974
144,testing,-10.037928427419354
145,testing,-9.74515625
146,testing,-8.381488022113022
147,testing,-9.633806818181819
148,testing,-9.8515625
149,testing,-10.446315940366972
150,testing,-9.931361607142858
151,testing,-9.48984375
152,testing,-8.557057584269662
153,testing,-9.841773343373495
154,testing,-8.205601728723405
155,testing,-8.885133044554456
156,testing,-9.85888671875
157,testing,-8.813125
158,testing,-10.69557076446281
159,testing,-9.403872282608695
160,testing,-8.0732578125
161,testing,-8.267563439849624
162,testing,-9.731979166666667
163,testing,-9.03107040229885
164,testing,-8.56594876126126
165,testing,-10.13136574074074
166,testing,-10.222413793103449
167,testing,-7.5629527110927155
168,testing,-9.575240384615384
169,testing,-10.2859375
170,testing,-9.367595108695653
171,testing,-9.348863636363637
172,testing,-9.818132267441861
173,testing,-9.154017857142858
174,testing,-9.51360452586207
175,testing,-9.046960382513662
176,testing,-8.502221200980392
177,testing,-10.342208059210526
178,testing,-9.570921266233766
179,testing,-8.55971269296741
180,testing,-9.687688253012048
181,testing,-9.349734042553191
182,testing,-8.422003733264676
183,testing,-9.931436567164178
184,testing,-9.735514322916666
185,testing,-10.00464527027027
186,testing,-10.059422348484848
187,testing,-9.997834158415841
