question_id,type,mean_score
0,testing,17.76254111842105
1,testing,17.719898897058822
2,testing,18.53931361607143
3,testing,17.34717987804878
4,testing,18.635817307692307
5,testing,18.574388349089634
6,testing,17.736979166666668
7,testing,17.93184840425532
8,testing,18.304781626506024
9,testing,17.6710689484127
10,testing,17.851207386363637
11,testing,18.406795058139537
12,testing,17.955729166666668
13,testing,17.600933908045977
14,testing,18.450367647058822
15,testing,17.856496710526315
16,testing,17.41315406976744
17,testing,18.371053479381445
18,testing,18.239506740196077
19,testing,17.67550872093023
20,testing,18.6477741745283
21,testing,19.276980377906977
22,testing,18.131424328512395
23,testing,18.282461431962027
24,testing,17.721064814814813
25,testing,17.3060546875
26,testing,18.109926470588235
27,testing,17.771313048245613
28,testing,17.66274824766355
29,testing,17.99954769736842
30,testing,18.140735035211268
31,testing,17.959821428571427
32,testing,18.03799715909091
33,testing,18.1650390625
34,testing,18.031495847902097
35,testing,18.651555258753863
36,testing,17.7552734375
37,testing,18.035633484162897
38,testing,18.733995752427184
39,testing,18.077136075949365
40,testing,17.52746035447761
41,testing,17.97565406976744
42,testing,18.116477272727273
43,testing,17.79539695945946
44,testing,18.30717054263566
45,testing,18.087565104166668
46,testing,17.646756329113924
47,testing,18.691173383711167
48,testing,17.1065625
49,testing,17.798355263157895
50,testing,17.652191558441558
51,testing,17.306919642857142
52,testing,17.63886542792793
53,testing,18.205129076086955
54,testing,17.436959134615385
55,testing,18.079132531712474
56,testing,18.56556420505367
57,testing,17.597022804054053
58,testing,17.162815824468087
59,testing,18.783256172839508
60,testing,17.589617300724637
61,testing,17.787946428571427
62,testing,18.27315094111969
63,testing,17.869791666666668
64,testing,17.454543936965813
65,testing,18.258128156565657
66,testing,17.321590909090908
67,testing,18.471489726027396
68,testing,18.974183505639097
69,testing,17.620325307377048
70,testing,17.845857900943397
71,testing,18.2944610252809
72,testing,17.347215221774192
73,testing,18.391352739726027
74,testing,17.67084595003785
75,testing,17.505208333333332
76,testing,18.105747767857142
77,testing,18.181919642857142
78,testing,17.509090909090908
79,testing,18.055575657894735
80,testing,18.102754437311177
81,testing,17.870045731707318
82,testing,19.226796875
83,testing,18.653237951807228
84,testing,17.759736473880597
85,testing,18.24353448275862
86,testing,17.97264701536643
87,testing,17.55016447368421
88,testing,17.396520950374533
89,testing,17.674475533621653
90,testing,17.3539318647541
91,testing,17.879669540229884
92,testing,18.406486742424242
93,testing,17.391700634057973
94,testing,17.897902960526316
95,testing,17.806533604452056
96,testing,17.42620849609375
97,testing,17.706086189516128
98,testing,18.28963132821388
99,testing,17.62734375
100,testing,18.421943530701753
101,testing,18.4832763671875
102,testing,17.55455280172414
103,testing,18.419084821428573
104,testing,17.521785759018037
105,testing,17.50887784090909
106,testing,17.474916064049587
107,testing,18.378028441011235
108,testing,17.490202356557376
109,testing,17.710262345679013
110,testing,18.475355113636365
111,testing,17.312088815789473
112,testing,18.057948369565217
113,testing,18.556342892530488
114,testing,17.353580729166666
115,testing,17.371410472972972
116,testing,17.7890625
117,testing,17.623344809322035
118,testing,18.297982742537314
119,testing,18.026041666666668
120,testing,17.68572916666667
121,testing,17.443147590361445
122,testing,18.02181846217105
123,testing,17.662217881944443
124,testing,17.674395161290324
125,testing,18.32434341755319
126,testing,17.591636782786885
127,testing,18.479109116022098
128,testing,18.185705665650406
129,testing,17.521853885135137
130,testing,17.83911887886598
131,testing,18.583462252475247
132,testing,17.326480263157894
133,testing,17.51963404605263
134,testing,18.34044195844241
135,testing,17.81924229452055
136,testing,17.916165865384617
137,testing,18.595595018450183
138,testing,17.387044270833332
139,testing,17.690060177364863
