question_id,type,mean_score
0,testing,0.18810488409915213
1,testing,0.12775843351790048
2,testing,0.19160735864433454
3,testing,0.15222603934151785
4,testing,0.2602764515394575
5,testing,0.08850368756926462
6,testing,0.19920654296875
7,testing,0.15633673416940788
8,testing,0.1602350020481098
9,testing,0.19898462295532227
10,testing,0.17487224097390777
11,testing,0.1885028076171875
12,testing,0.19400196983700707
13,testing,0.17512373490767044
14,testing,0.19578589014260164
15,testing,0.17041847922585227
16,testing,0.11916237315912356
17,testing,0.21178817749023438
18,testing,0.1539077018071147
19,testing,0.13195081688891883
20,testing,0.15354036817363664
21,testing,0.21350765843545236
22,testing,0.13011619692943135
23,testing,0.19547808797735916
24,testing,0.1646489923650568
25,testing,0.1401666049299569
26,testing,0.1455341017389872
27,testing,0.19047664362808753
28,testing,0.1524507028085214
29,testing,0.2284828587582237
30,testing,0.18236796061197916
31,testing,0.16533192417077852
32,testing,0.19148573764534885
33,testing,0.12171627924992488
34,testing,0.08741364861926894
35,testing,0.163793414286973
36,testing,0.16192238194167993
37,testing,0.17204372571862261
38,testing,0.20524766710069445
39,testing,0.18693094253540038
40,testing,0.1433578939998851
41,testing,0.14964886833639707
42,testing,0.19421934470152244
43,testing,0.17559975844163161
44,testing,0.1672444313577136
45,testing,0.1687833997938368
46,testing,0.16087522506713867
47,testing,0.19186969366864132
48,testing,0.15605579723011365
49,testing,0.16410681541929853
50,testing,0.21130997095352563
51,testing,0.19510515998391545
52,testing,0.147824832371303
53,testing,0.2380652794471154
54,testing,0.14068973425662878
55,testing,0.19996138021979534
56,testing,0.20268255887507494
57,testing,0.21577962239583334
58,testing,0.15082659040178573
59,testing,0.18534915601436178
60,testing,0.20626388770946558
61,testing,0.15833804481907895
62,testing,0.20156149085299427
63,testing,0.21301116943359374
64,testing,0.17438475553654442
65,testing,0.23945109049479166
66,testing,0.14406904740767046
67,testing,0.17525084211368752
68,testing,0.1871670919751364
69,testing,0.18473404172867064
70,testing,0.1658663271085037
71,testing,0.16880665654721466
72,testing,0.12934184074401855
73,testing,0.17733605582304676
74,testing,0.19347132065499476
75,testing,0.16725917931260734
76,testing,0.20225613403320314
77,testing,0.16368177460461128
78,testing,0.1651409694126674
79,testing,0.2001493985285023
80,testing,0.14884773015246844
81,testing,0.17886203672827744
82,testing,0.1857465362548828
83,testing,0.1490917205810547
84,testing,0.21951658334305038
85,testing,0.26062902230727913
86,testing,0.1939270917107077
87,testing,0.1716505535717668
88,testing,0.18131758394614658
89,testing,0.11541614088102742
90,testing,0.19555762506300403
91,testing,0.12182099320167719
92,testing,0.2085308586199259
93,testing,0.20104172650505514
94,testing,0.23497156943044356
95,testing,0.1790279919588113
96,testing,0.1745162010192871
97,testing,0.18312363397507442
98,testing,0.1680946696888317
99,testing,0.19346063787286932
100,testing,0.21882379250448258
101,testing,0.13185628255208334
102,testing,0.1949993947456623
103,testing,0.18355274200439453
104,testing,0.15900491351730253
105,testing,0.18214173750443893
106,testing,0.1480873237221928
107,testing,0.19111563942649148
108,testing,0.18186212355090725
109,testing,0.16287305878429878
110,testing,0.14221903483072917
111,testing,0.20065720016891891
112,testing,0.1850074702857906
113,testing,0.20272965126849235
114,testing,0.13286861296622984
