question_id,type,mean_score
0,testing,2.3029027478448274
1,testing,1.7201645795036764
2,testing,2.802122254302536
3,testing,2.6831701807228914
4,testing,3.3482741878531073
5,testing,2.4369640323515513
6,testing,2.5195370628720237
7,testing,2.6788719664228724
8,testing,1.8734391375285824
9,testing,2.253875248015873
10,testing,2.0478898590686274
11,testing,2.6754032258064515
12,testing,2.5796054702207267
13,testing,1.9726338002873562
14,testing,2.6740663109756095
15,testing,2.347315738075658
16,testing,1.6809365915697674
17,testing,2.54403325562836
18,testing,2.520871629901961
19,testing,1.8617085301598837
20,testing,2.728912051361386
21,testing,3.2297323776294498
22,testing,2.2005824569828256
23,testing,3.233873784147351
24,testing,2.0154260706018516
25,testing,1.8574456108940973
26,testing,1.802147842035061
27,testing,2.4407894736842106
28,testing,1.8921959422459111
29,testing,2.474863904587766
30,testing,2.2669179137323945
31,testing,2.202754429408482
32,testing,2.5249712775735293
33,testing,2.3958301729368934
34,testing,1.5908957088694853
35,testing,2.4640684640535744
36,testing,3.4093737479967947
37,testing,2.6911637050653594
38,testing,2.745914381377551
39,testing,2.5106185719936707
40,testing,1.957499945341651
41,testing,2.1459786551339284
42,testing,2.563311688311688
43,testing,2.38550041717233
44,testing,1.7130491241695374
45,testing,2.1981974856954225
46,testing,2.3418215981012658
47,testing,2.301380073298213
48,testing,2.3756681743421053
49,testing,2.0583758610551075
50,testing,2.762505073051948
51,testing,3.493695032028925
52,testing,1.8286369254997186
53,testing,2.6879809149380387
54,testing,2.2807391826923076
55,testing,2.732584922544418
56,testing,2.4236943337515093
57,testing,2.883498733108108
58,testing,1.9527384440104167
59,testing,2.482357034659445
60,testing,2.9787956686580883
61,testing,1.8091692243303572
62,testing,2.51226123046875
63,testing,3.3289964893196204
64,testing,1.8121689919119555
65,testing,3.093821957236842
66,testing,2.209490740740741
67,testing,2.7839440454410602
68,testing,2.752734375
69,testing,2.430538054435484
70,testing,2.6835573111007465
71,testing,2.388547121823489
72,testing,2.0901382688492065
73,testing,2.795811134048655
74,testing,2.67355457954022
75,testing,2.5132264254385963
76,testing,2.735473479918822
77,testing,2.040831012490355
78,testing,2.416122159090909
79,testing,2.7283013891503516
80,testing,2.2747923309185967
81,testing,2.397925106095679
82,testing,2.062154750631313
83,testing,2.1763004351265822
84,testing,3.0845170454545454
85,testing,3.0992770876203264
86,testing,2.5673245591069036
87,testing,2.372181674890351
88,testing,1.8206217084612166
89,testing,2.7121190955402734
90,testing,2.4073306224385247
91,testing,2.507938139619883
92,testing,2.4814961751302085
93,testing,2.7492712220149254
94,testing,3.117628014605978
95,testing,1.7151671974522293
96,testing,2.2101934523809526
97,testing,1.8880103326612903
98,testing,2.1258076916240047
99,testing,2.9380408653846155
100,testing,3.0593766141528924
101,testing,1.7062882133152173
102,testing,2.6170847039473686
103,testing,2.3546626984126986
104,testing,1.7905966961970095
105,testing,2.4444425736350577
106,testing,2.270328358707265
107,testing,2.530486709770115
108,testing,2.667872694672131
109,testing,2.200617283950617
110,testing,1.9034337997436523
111,testing,2.9351990582191783
112,testing,2.4598183467470367
113,testing,2.4009312313839524
114,testing,2.2333183913934427
115,testing,1.8332652698863636
116,testing,2.0008831808011824
117,testing,2.5699869791666665
118,testing,1.3147737873134329
119,testing,2.8264898255813953
120,testing,3.5777493990384617
121,testing,2.6837048477001404
122,testing,2.515691443334652
123,testing,2.6953998141818576
124,testing,1.7554697888962767
125,testing,2.9764053520114944
126,testing,2.179986769153226
127,testing,2.814758923588967
128,testing,2.5733350012913223
129,testing,3.171880016588185
130,testing,3.119767680921053
131,testing,2.44693023989899
132,testing,2.326548793859649
133,testing,2.2233950966282894
134,testing,2.2609354654947915
135,testing,3.1317545572916665
136,testing,3.085692726886334
137,testing,2.7035195806508887
138,testing,2.7056477864583335
139,testing,3.2954135006421232
140,testing,2.7195635114397323
141,testing,3.4352525684931505
142,testing,2.71455078125
143,testing,2.5970467015316614
144,testing,2.748142930327869
145,testing,1.9782577826052297
146,testing,2.2002501476130054
147,testing,2.59765625
148,testing,2.001825860206117
149,testing,2.7250558035714287
150,testing,1.6788808888402478
151,testing,2.548764088114754
152,testing,2.3259701936141304
153,testing,2.837009336890244
154,testing,2.1070047602479756
155,testing,2.5145157008495147
156,testing,3.037078373015873
157,testing,1.68265625
158,testing,2.6413554041838845
159,testing,2.590397621268657
160,testing,2.1353321075439453
161,testing,1.8346830223966455
162,testing,2.0113426414695947
163,testing,2.434795251053371
164,testing,1.677067876680492
165,testing,3.260630933544304
